price,make_model,body_type,vat,km,type,fuel,gears,extras,age,previous_owners,hp_kw,inspection_new,paint_type,upholstery_type,gearing_type,displacement_cc,weight_kg,drive_chain,cons_comb,comfort_package,entertainment_media_package,safety_security_package
56100,Audi A3,Convertible,VAT deductible,8364.0,Used,Benzine,7.0,"Alloy wheels,Shift paddles,Sport seats,Sport suspension",1.0,1.0,228.0,0,Metallic,Part/Full Leather,Semi-automatic,1984.0,1635.0,4WD,7.1,Standard,Standard Media,Safety Standard Package
55000,Audi A3,Sedans,VAT deductible,24000.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,front,8.3,Standard,Standard Media,Safety Standard Package
55000,Audi A3,Sedans,VAT deductible,30000.0,Used,Benzine,7.0,Alloy wheels,1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1590.0,front,8.3,Standard,Standard Media,Safety Standard Package
53000,Audi A3,Sedans,VAT deductible,4000.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Shift paddles,Ski bag,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1590.0,front,8.3,Standard,Premium Media,Safety Premium Package
51900,Audi A3,Sedans,VAT deductible,19000.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Sport seats,Touch screen",2.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,front,8.3,Standard,Premium Media,Safety Premium Package
51900,Audi A3,Sedans,VAT deductible,49000.0,Used,Benzine,7.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Touch screen,Voice Control",1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,4WD,8.3,Premium,Premium Media,Safety Standard Package
52000,Audi A3,Sedans,VAT deductible,13963.0,Used,Benzine,7.0,"Alloy wheels,Sliding door,Sport package,Sport seats,Sport suspension,Voice Control,Winter tyres",1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,front,8.3,Standard,Premium Media,Safety Premium Package
50000,Audi A3,Sedans,VAT deductible,25000.0,Used,Benzine,7.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension,Voice Control",1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,front,8.3,Standard,Premium Media,Safety Standard Package
51999,Audi A3,Sedans,VAT deductible,33000.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Shift paddles,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",2.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,4WD,8.3,Standard,Premium Media,Safety Premium Package
49900,Audi A3,Sedans,VAT deductible,17234.0,Used,Benzine,7.0,Alloy wheels,1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,front,8.3,Standard,Standard Media,Safety Standard Package
41495,Audi A3,Compact,VAT deductible,750.0,Demonstration,Benzine,7.0,"Alloy wheels,Roof rack,Sport seats,Sport suspension",0.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1499.0,1155.0,front,4.5,Standard,Standard Media,Safety Standard Package
42500,Audi A3,Sedans,Price negotiable,37333.0,Used,Benzine,7.0,Alloy wheels,3.0,1.0,270.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1595.0,front,8.1,Standard,Standard Media,Safety Standard Package
41000,Audi A3,Sedans,Price negotiable,30000.0,Used,Benzine,7.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Voice Control",3.0,1.0,270.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1595.0,front,8.1,Standard,Premium Media,Safety Standard Package
45890,Audi A3,Sedans,Price negotiable,18700.0,Used,Benzine,7.0,Alloy wheels,1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1585.0,front,8.3,Standard,Standard Media,Safety Standard Package
38495,Audi A3,Compact,VAT deductible,7.0,New,Benzine,7.0,"Alloy wheels,Roof rack,Sport seats,Sport suspension",0.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1499.0,1155.0,front,4.5,Standard,Standard Media,Safety Standard Package
38450,Audi A3,Sedans,Price negotiable,13800.0,Used,Electric,6.0,"Alloy wheels,Sport package,Sport seats,Voice Control",1.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1395.0,1615.0,front,4.0,Standard,Premium Media,Safety Standard Package
38725,Audi A3,Compact,VAT deductible,7.0,New,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",0.0,1.0,85.0,0,Metallic,Part/Full Leather,Semi-automatic,999.0,1155.0,front,4.5,Standard,Standard Media,Safety Standard Package
38000,Audi A3,Sedans,Price negotiable,38000.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles,Sport package,Sport suspension",1.0,1.0,135.0,0,Metallic,Cloth,Semi-automatic,1968.0,1525.0,front,4.9,Standard,Premium Media,Safety Standard Package
35899,Audi A3,Sedans,Price negotiable,20880.0,Used,Electric,6.0,Alloy wheels,1.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1395.0,1615.0,front,4.0,Standard,Standard Media,Safety Standard Package
36840,Audi A3,Compact,VAT deductible,7.0,New,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",0.0,1.0,85.0,0,Metallic,Part/Full Leather,Semi-automatic,999.0,1155.0,front,4.5,Standard,Standard Media,Safety Standard Package
38000,Audi A3,Sedans,Price negotiable,12000.0,Used,Electric,6.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Touch screen,Voice Control",1.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1395.0,1615.0,front,4.0,Standard,Premium Media,Safety Premium Package
35500,Audi A3,Sedans,Price negotiable,32800.0,Used,Diesel,7.0,"Alloy wheels,Sport seats,Voice Control",2.0,1.0,135.0,0,Metallic,Cloth,Semi-automatic,1968.0,1525.0,front,4.9,Standard,Premium Media,Safety Standard Package
37998,Audi A3,Compact,VAT deductible,7.0,New,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",0.0,1.0,85.0,0,Metallic,Part/Full Leather,Semi-automatic,999.0,1155.0,front,4.5,Standard,Standard Media,Safety Standard Package
35495,Audi A3,Compact,VAT deductible,7.0,New,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",0.0,1.0,85.0,0,Metallic,Part/Full Leather,Semi-automatic,999.0,1155.0,front,4.5,Standard,Standard Media,Safety Standard Package
35000,Audi A3,Sedans,VAT deductible,45000.0,Used,Diesel,6.0,Alloy wheels,2.0,2.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1395.0,front,4.5,Standard,Standard Media,Safety Standard Package
35000,Audi A3,Sedans,VAT deductible,23900.0,Used,Diesel,6.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension,Voice Control",3.0,1.0,135.0,0,Metallic,Cloth,Semi-automatic,1968.0,1500.0,front,4.8,Premium,Premium Media,Safety Standard Package
35000,Audi A3,Sedans,VAT deductible,35000.0,Used,Diesel,6.0,Alloy wheels,1.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1395.0,front,4.5,Standard,Standard Media,Safety Standard Package
34738,Audi A3,Sedans,VAT deductible,1647.3626086956522,New,LPG/CNG,7.0,"Alloy wheels,Touch screen",0.0,0.0,96.0,0,Metallic,Cloth,Semi-automatic,1498.0,1385.0,front,5.4,Standard,Standard Media,Safety Standard Package
34000,Audi A3,Sedans,VAT deductible,29000.0,Used,Diesel,6.0,Alloy wheels,1.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1395.0,front,4.5,Standard,Standard Media,Safety Standard Package
34500,Audi A3,Sedans,VAT deductible,25000.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension",1.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1415.0,front,4.4,Standard,Standard Media,Safety Standard Package
30000,Audi A3,Sedans,VAT deductible,59.0,Employee's car,Diesel,6.0,Alloy wheels,2.0,2.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1360.0,front,4.6,Standard,Premium Media,Safety Standard Package
30000,Audi A3,Sedans,VAT deductible,18000.0,Used,Diesel,7.0,"Alloy wheels,Sport package",1.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1415.0,front,4.4,Standard,Standard Media,Safety Standard Package
30000,Audi A3,Sedans,VAT deductible,40000.0,Used,Diesel,6.0,Alloy wheels,2.0,2.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1395.0,front,4.5,Standard,Standard Media,Safety Standard Package
30000,Audi A3,Sedans,VAT deductible,1.0,Used,LPG/CNG,7.0,Alloy wheels,0.0,1.0,96.0,0,Metallic,Cloth,Semi-automatic,1498.0,1385.0,front,3.5,Standard,Standard Media,Safety Standard Package
29980,Audi A3,Sedans,VAT deductible,34000.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension,Touch screen,Voice Control",2.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1968.0,1415.0,front,4.4,Standard,Premium Media,Safety Premium Plus Package
29990,Audi A3,Sedans,VAT deductible,1.0,Pre-registered,Diesel,7.0,Alloy wheels,0.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1968.0,1415.0,front,4.5,Standard,Standard Media,Safety Standard Package
29950,Audi A3,Compact,VAT deductible,4895.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Sport seats,Sport suspension",1.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1495.0,1240.0,front,4.8,Standard,Standard Media,Safety Standard Package
29900,Audi A3,Sedans,VAT deductible,65.0,Used,Diesel,7.0,Alloy wheels,0.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
29900,Audi A3,Sedans,VAT deductible,70000.0,Used,Diesel,7.0,"Alloy wheels,Cab or rented Car,Catalytic Converter,Sport package",2.0,1.0,135.0,0,Metallic,Cloth,Semi-automatic,1968.0,1525.0,front,4.9,Standard,Standard Media,Safety Standard Package
29500,Audi A3,Convertible,VAT deductible,26000.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Voice Control,Winter tyres",2.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1968.0,1575.0,front,4.5,Standard,Premium Media,Safety Standard Package
29500,Audi A3,Sedans,VAT deductible,95000.0,Used,Diesel,6.0,"Alloy wheels,Sport package,Sport seats,Winter tyres",2.0,1.0,135.0,0,Metallic,Cloth,Semi-automatic,1968.0,1500.0,front,4.8,Standard,Premium Media,Safety Standard Package
29500,Audi A3,Sedans,VAT deductible,1647.3626086956522,Pre-registered,Diesel,7.0,"Alloy wheels,Voice Control",0.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
28990,Audi A3,Sedans,VAT deductible,1.0,New,Diesel,7.0,"Alloy wheels,Sport package",0.0,0.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1370.0,front,3.9,Premium,Premium Media,Safety Standard Package
28900,Audi A3,Sedans,VAT deductible,5000.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles,Sport seats,Touch screen",1.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
28900,Audi A3,Sedans,VAT deductible,14000.0,Used,Diesel,7.0,Alloy wheels,3.0,1.0,81.0,0,Metallic,Part/Full Leather,Semi-automatic,1598.0,1360.0,front,3.8,Standard,Premium Media,Safety Standard Package
28500,Audi A3,Sedans,VAT deductible,61000.0,Used,Diesel,6.0,"Alloy wheels,Sport package,Sport seats,Sport suspension,Voice Control",3.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1968.0,1395.0,front,4.5,Premium,Premium Media,Safety Premium Plus Package
28500,Audi A3,Sedans,VAT deductible,1647.3626086956522,Pre-registered,Benzine,7.0,Alloy wheels,0.0,0.0,85.0,0,Metallic,Cloth,Semi-automatic,999.0,1360.0,front,5.1,Standard,Premium Media,Safety Standard Package
28490,Audi A3,Sedans,VAT deductible,1.0,Pre-registered,Diesel,7.0,Alloy wheels,0.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
34000,Audi A3,Sedans,Price negotiable,35000.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Voice Control",2.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1415.0,front,4.4,Standard,Premium Media,Safety Premium Package
28490,Audi A3,Sedans,Price negotiable,19000.0,Used,Benzine,7.0,Sport seats,1.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1205.0,front,4.6,Standard,Standard Media,Safety Standard Package
74600,Audi A3,Sedans,VAT deductible,13000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1490.0,4WD,8.3,Standard,Standard Media,Safety Standard Package
67600,Audi A3,Compact,VAT deductible,37747.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Sport seats,Sport suspension",2.0,1.0,294.0,0,Metallic,Part/Full Leather,Semi-automatic,2480.0,1485.0,4WD,8.3,Standard,Standard Media,Safety Standard Package
33000,Audi A3,Sedans,VAT deductible,20.0,Pre-registered,Benzine,7.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Touch screen",1.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1498.0,1315.0,front,4.9,Standard,Premium Media,Safety Standard Package
33800,Audi A3,Sedans,VAT deductible,60.0,New,LPG/CNG,7.0,"Alloy wheels,Sport package,Touch screen,Voice Control",0.0,0.0,96.0,0,Metallic,Part/Full Leather,Semi-automatic,1498.0,1385.0,front,3.5,Premium,Premium Media,Safety Premium Package
32900,Audi A3,Sedans,VAT deductible,22500.0,Used,Diesel,6.0,Alloy wheels,2.0,1.0,135.0,0,Metallic,Part/Full Leather,Semi-automatic,1968.0,1500.0,front,4.8,Standard,Standard Media,Safety Standard Package
32500,Audi A3,Sedans,Price negotiable,20200.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,135.0,0,Metallic,Part/Full Leather,Semi-automatic,1968.0,1525.0,front,4.9,Standard,Standard Media,Safety Standard Package
33250,Audi A3,Sedans,VAT deductible,25000.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport suspension,Voice Control",1.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1395.0,1240.0,front,4.9,Standard,Premium Media,Safety Premium Package
32200,Audi A3,Sedans,VAT deductible,50.0,New,Diesel,7.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Touch screen",0.0,0.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
32950,Audi A3,Convertible,VAT deductible,8831.0,Used,Benzine,7.0,"Alloy wheels,Sport seats,Sport suspension",2.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1395.0,1355.0,front,4.9,Standard,Standard Media,Safety Standard Package
31950,Audi A3,Compact,Price negotiable,18300.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Sport seats,Sport suspension",2.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1395.0,1215.0,front,5.0,Premium,Standard Media,Safety Standard Package
31900,Audi A3,Sedans,VAT deductible,10.0,Used,Diesel,7.0,"Alloy wheels,Handicapped enabled,Shift paddles,Sport package,Sport seats,Voice Control",0.0,1.0,85.0,0,Metallic,Part/Full Leather,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
31900,Audi A3,Sedans,VAT deductible,1.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Voice Control",1.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
31900,Audi A3,Sedans,VAT deductible,1.0,Pre-registered,Diesel,7.0,Alloy wheels,0.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
30900,Audi A3,Convertible,VAT deductible,468.0,Employee's car,Diesel,6.0,"Alloy wheels,Sport seats,Sport suspension",2.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1355.0,front,4.7,Standard,Premium Media,Safety Standard Package
30900,Audi A3,Sedans,Price negotiable,11000.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles,Sport package,Sport seats,Sport suspension,Voice Control,Winter tyres",1.0,1.0,110.0,0,Metallic,Part/Full Leather,Semi-automatic,1968.0,1415.0,front,4.4,Standard,Premium Media,Safety Standard Package
30500,Audi A3,Sedans,Price negotiable,1.0,Used,Diesel,7.0,"Alloy wheels,Voice Control",1.0,1.0,85.0,0,Metallic,Cloth,Semi-automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
30900,Audi A3,Sedans,Price negotiable,13861.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,110.0,0,Metallic,Cloth,Semi-automatic,1968.0,1415.0,front,4.4,Standard,Standard Media,Safety Standard Package
19890,Audi A3,Sedans,Price negotiable,31290.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,110.0,0,Metallic,Cloth,Automatic,1498.0,1280.0,front,4.7,Standard,Standard Media,Safety Standard Package
19890,Audi A3,Station wagon,VAT deductible,32900.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,1,Metallic,Cloth,Automatic,1598.0,1355.0,front,4.0,Standard,Premium Media,Safety Standard Package
18900,Audi A3,Sedans,VAT deductible,42602.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Premium,Standard Media,Safety Standard Package
19890,Audi A3,Sedans,VAT deductible,39800.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.8,Standard,Premium Media,Safety Standard Package
18800,Audi A3,Sedans,VAT deductible,97580.0,Used,Diesel,7.0,Alloy wheels,2.0,1.0,110.0,0,Metallic,Cloth,Automatic,1968.0,1360.0,front,4.7,Premium,Premium Media,Safety Standard Package
18800,Audi A3,Sedans,VAT deductible,40100.0,Employee's car,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
19900,Audi A3,Sedans,VAT deductible,40100.0,Employee's car,Diesel,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
20900,Audi A3,Sedans,VAT deductible,16452.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",2.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1845.0,front,4.0,Standard,Standard Media,Safety Standard Package
20990,Audi A3,Sedans,VAT deductible,59500.0,Employee's car,Diesel,7.0,"Alloy wheels,Roof rack",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1330.0,front,3.9,Standard,Premium Media,Safety Standard Package
21400,Audi A3,Sedans,VAT deductible,27600.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21500,Audi A3,Sedans,VAT deductible,31700.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1840.0,front,4.0,Standard,Standard Media,Safety Standard Package
21579,Audi A3,Sedans,VAT deductible,17456.0,Used,Benzine,7.0,Alloy wheels,2.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1360.0,front,5.1,Premium,Premium Media,Safety Standard Package
21550,Audi A3,Sedans,VAT deductible,20710.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,4.0,Standard,Standard Media,Safety Standard Package
21600,Audi A3,Sedans,Price negotiable,22247.0,Used,Diesel,7.0,"Alloy wheels,Voice Control",2.0,2.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1370.0,front,4.0,Premium,Premium Media,Safety Premium Plus Package
21600,Audi A3,Station wagon,Price negotiable,27324.0,Used,Diesel,6.0,"Alloy wheels,Voice Control",2.0,2.0,110.0,0,Metallic,Cloth,Automatic,1968.0,1395.0,front,4.5,Standard,Standard Media,Safety Standard Package
21890,Audi A3,Sedans,VAT deductible,26613.0,Used,Benzine,7.0,"Alloy wheels,Cab or rented Car,Roof rack",2.0,1.0,110.0,0,Metallic,Cloth,Automatic,1395.0,1300.0,front,4.6,Standard,Premium Media,Safety Standard Package
21490,Audi A3,Station wagon,VAT deductible,59500.0,Used,Benzine,7.0,"Alloy wheels,Sport package",2.0,1.0,110.0,1,Metallic,Cloth,Automatic,1395.0,1280.0,front,4.7,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,15455.0,Used,Diesel,7.0,Alloy wheels,1.0,2.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,38000.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",2.0,1.0,81.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.8,Standard,Standard Media,Safety Standard Package
22300,Audi A3,Compact,VAT deductible,10912.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension,Voice Control",1.0,2.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1285.0,front,4.0,Standard,Standard Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,9500.0,Used,Diesel,7.0,"Alloy wheels,Sport package,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1370.0,front,4.0,Standard,Standard Media,Safety Standard Package
22290,Audi A3,Sedans,VAT deductible,16145.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
21990,Audi A3,Sedans,VAT deductible,20090.0,Used,Diesel,7.0,"Alloy wheels,Shift paddles,Voice Control",2.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,17729.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
22300,Audi A3,Compact,VAT deductible,11436.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension,Voice Control",1.0,1.0,85.0,0,Metallic,Part/Full Leather,Automatic,1598.0,1285.0,front,4.0,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,22832.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,23000.0,Used,Diesel,7.0,"Alloy wheels,Sport seats",2.0,2.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1285.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,15428.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,22902.0,Used,Diesel,7.0,"Alloy wheels,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1845.0,front,4.0,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,23633.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,25656.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,24529.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,24585.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,4800.0,Used,Benzine,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport seats",1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,999.0,1275.0,front,5.1,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,18100.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,5000.0,Used,Benzine,7.0,"Alloy wheels,Sport seats",2.0,1.0,110.0,0,Metallic,Part/Full Leather,Automatic,1498.0,1360.0,front,5.0,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,32483.0,Used,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport seats,Sport suspension,Voice Control",1.0,1.0,85.0,0,Metallic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,17000.0,Employee's car,Diesel,7.0,"Alloy wheels,Catalytic Converter,Sport package,Sport seats,Voice Control",1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1360.0,front,3.9,Premium,Premium Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,39000.0,Used,Benzine,7.0,"Alloy wheels,Roof rack,Ski bag,Sport package,Sport seats,Sport suspension",2.0,1.0,85.0,1,Metallic,Cloth,Automatic,999.0,1360.0,front,4.7,Standard,Premium Media,Safety Premium Plus Package
21900,Audi A3,Sedans,VAT deductible,1.0,Pre-registered,Benzine,7.0,Alloy wheels,0.0,1.0,85.0,0,Metallic,Cloth,Automatic,999.0,1360.0,front,5.1,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,17985.0,Used,Diesel,7.0,Alloy wheels,1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1360.0,front,3.9,Standard,Standard Media,Safety Standard Package
21900,Audi A3,Sedans,VAT deductible,12103.0,Employee's car,Diesel,7.0,"Alloy wheels,Sport seats,Sport suspension",1.0,1.0,85.0,0,Uni/basic,Cloth,Automatic,1598.0,1360.0,front,4.0,Standard,Premium Media,Safety Standard Package
